File............:  2026-07-22_cv_cell_15 - JUL,22.2026

System..........:  1624_BZm282_020c
Temperature.....:  -0.6+-0.0C
Time............:  14:35:57-14:39:08
Slewrate........:  20mV/s
Comment.........:  CV Cell15
                   
                   
                   
                   
Electr.area/sqcm:  282
Reference.......:   0.3849688,  0.2500000 PO/PF -3, 12319
Cyclic voltammogram

Lines:   6063
Columns: 3

Number     Time/s     Potential/V    Current/A 
1272      4.004e+01      0.549625    1.2199e+00
1273      4.007e+01      0.549000    1.2379e+00
1274      4.010e+01      0.548375    1.2182e+00
1275      4.013e+01      0.547750    1.2387e+00
1276      4.016e+01      0.547125    1.2129e+00
1277      4.019e+01      0.546469    1.2364e+00
1278      4.023e+01      0.545844    1.2136e+00
1279      4.026e+01      0.545219    1.2316e+00
1280      4.029e+01      0.544594    1.2180e+00
1281      4.032e+01      0.543938    1.2321e+00
1282      4.035e+01      0.543344    1.2168e+00
1283      4.038e+01      0.542688    1.2292e+00
1284      4.041e+01      0.542063    1.2209e+00
1285      4.045e+01      0.541438    1.2278e+00
1286      4.048e+01      0.540813    1.2177e+00
1287      4.051e+01      0.540156    1.2245e+00
1288      4.054e+01      0.539531    1.2215e+00
1289      4.057e+01      0.538906    1.2176e+00
1290      4.060e+01      0.538281    1.2248e+00
1291      4.064e+01      0.537656    1.2157e+00
1292      4.067e+01      0.537031    1.2298e+00
1293      4.070e+01      0.536375    1.2084e+00
1294      4.073e+01      0.535750    1.2294e+00
1295      4.076e+01      0.535125    1.2077e+00
1296      4.079e+01      0.534500    1.2274e+00
1297      4.082e+01      0.533875    1.2042e+00
1298      4.086e+01      0.533250    1.2270e+00
1299      4.089e+01      0.532594    1.2080e+00
1300      4.092e+01      0.531969    1.2223e+00
1301      4.095e+01      0.531344    1.2067e+00
1302      4.098e+01      0.530719    1.2226e+00
1303      4.101e+01      0.530063    1.2119e+00
1304      4.104e+01      0.529438    1.2206e+00
1305      4.108e+01      0.528813    1.2057e+00
1306      4.111e+01      0.528188    1.2218e+00
1307      4.114e+01      0.527563    1.2130e+00
1308      4.117e+01      0.526938    1.2172e+00
1309      4.120e+01      0.526281    1.2176e+00
1310      4.123e+01      0.525656    1.2127e+00
1311      4.127e+01      0.525031    1.2161e+00
1312      4.130e+01      0.524406    1.2047e+00
1313      4.133e+01      0.523781    1.2225e+00
1314      4.136e+01      0.523156    1.2036e+00
1315      4.139e+01      0.522500    1.2226e+00
1316      4.142e+01      0.521875    1.1967e+00
1317      4.145e+01      0.521250    1.2256e+00
1318      4.149e+01      0.520625    1.2022e+00
1319      4.152e+01      0.519969    1.2188e+00
1320      4.155e+01      0.519344    1.2010e+00
1321      4.158e+01      0.518719    1.2174e+00
1322      4.161e+01      0.518094    1.2035e+00
1323      4.164e+01      0.517469    1.2159e+00
1324      4.167e+01      0.516844    1.1992e+00
1325      4.171e+01      0.516188    1.2188e+00
1326      4.174e+01      0.515563    1.2010e+00
1327      4.177e+01      0.514938    1.2160e+00
1328      4.180e+01      0.514313    1.1934e+00
1329      4.183e+01      0.513688    1.2084e+00
1330      4.186e+01      0.513063    1.2085e+00
1331      4.190e+01      0.512406    1.2042e+00
1332      4.193e+01      0.511781    1.2132e+00
1333      4.196e+01      0.511156    1.2012e+00
1334      4.199e+01      0.510531    1.2200e+00
1335      4.202e+01      0.509906    1.1962e+00
1336      4.205e+01      0.509250    1.2182e+00
1337      4.208e+01      0.508625    1.1933e+00
1338      4.212e+01      0.508000    1.2156e+00
1339      4.215e+01      0.507375    1.1980e+00
1340      4.218e+01      0.506750    1.2149e+00
1341      4.221e+01      0.506094    1.1947e+00
1342      4.224e+01      0.505469    1.2112e+00
1343      4.227e+01      0.504844    1.1960e+00
1344      4.230e+01      0.504219    1.2176e+00
1345      4.234e+01      0.503594    1.1893e+00
1346      4.237e+01      0.502969    1.2128e+00
1347      4.240e+01      0.502313    1.1985e+00
1348      4.243e+01      0.501688    1.2111e+00
1349      4.246e+01      0.501063    1.1978e+00
1350      4.249e+01      0.500406    1.2052e+00
1351      4.253e+01      0.499813    1.2038e+00
1352      4.256e+01      0.499156    1.1991e+00
1353      4.259e+01      0.498531    1.2061e+00
1354      4.262e+01      0.497906    1.1903e+00
1355      4.265e+01      0.497281    1.2092e+00
1356      4.268e+01      0.496656    1.1872e+00
1357      4.271e+01      0.496000    1.2095e+00
1358      4.275e+01      0.495375    1.1906e+00
1359      4.278e+01      0.494750    1.2044e+00
1360      4.281e+01      0.494125    1.1879e+00
1361      4.284e+01      0.493500    1.2064e+00
1362      4.287e+01      0.492875    1.1904e+00
1363      4.290e+01      0.492219    1.2057e+00
1364      4.293e+01      0.491594    1.1872e+00
1365      4.297e+01      0.490969    1.2079e+00
1366      4.300e+01      0.490344    1.1860e+00
1367      4.303e+01      0.489719    1.2058e+00
1368      4.306e+01      0.489063    1.1866e+00
1369      4.309e+01      0.488438    1.2013e+00
1370      4.312e+01      0.487813    1.1922e+00
1371      4.316e+01      0.487188    1.1983e+00
1372      4.319e+01      0.486563    1.1967e+00
1373      4.322e+01      0.485906    1.1906e+00
1374      4.325e+01      0.485281    1.1983e+00
1375      4.328e+01      0.484656    1.1869e+00
1376      4.331e+01      0.484031    1.2042e+00
1377      4.334e+01      0.483406    1.1811e+00
1378      4.338e+01      0.482781    1.1978e+00
1379      4.341e+01      0.482125    1.1761e+00
1380      4.344e+01      0.481500    1.1981e+00
1381      4.347e+01      0.480875    1.1824e+00
1382      4.350e+01      0.480250    1.1974e+00
1383      4.353e+01      0.479625    1.1780e+00
1384      4.356e+01      0.478969    1.1978e+00
1385      4.360e+01      0.478344    1.1741e+00
1386      4.363e+01      0.477719    1.1982e+00
1387      4.366e+01      0.477094    1.1742e+00
1388      4.369e+01      0.476438    1.1950e+00
1389      4.372e+01      0.475813    1.1781e+00
1390      4.375e+01      0.475188    1.1937e+00
1391      4.379e+01      0.474563    1.1800e+00
1392      4.382e+01      0.473938    1.1820e+00
1393      4.385e+01      0.473313    1.1827e+00
1394      4.388e+01      0.472688    1.1806e+00
1395      4.391e+01      0.472031    1.1924e+00
1396      4.394e+01      0.471406    1.1732e+00
1397      4.397e+01      0.470781    1.1886e+00
1398      4.401e+01      0.470125    1.1729e+00
1399      4.404e+01      0.469531    1.1850e+00
1400      4.407e+01      0.468875    1.1714e+00
1401      4.410e+01      0.468250    1.1866e+00
1402      4.413e+01      0.467625    1.1708e+00
1403      4.416e+01      0.467000    1.1866e+00
1404      4.419e+01      0.466344    1.1652e+00
1405      4.423e+01      0.465719    1.1859e+00
1406      4.426e+01      0.465094    1.1639e+00
1407      4.429e+01      0.464469    1.1820e+00
1408      4.432e+01      0.463844    1.1650e+00
1409      4.435e+01      0.463219    1.1863e+00
1410      4.438e+01      0.462594    1.1619e+00
1411      4.442e+01      0.461938    1.1827e+00
1412      4.445e+01      0.461313    1.1693e+00
1413      4.448e+01      0.460688    1.1771e+00
1414      4.451e+01      0.460063    1.1786e+00
1415      4.454e+01      0.459438    1.1691e+00
1416      4.457e+01      0.458781    1.1774e+00
1417      4.460e+01      0.458156    1.1623e+00
1418      4.464e+01      0.457531    1.1727e+00
1419      4.467e+01      0.456906    1.1651e+00
1420      4.470e+01      0.456250    1.1761e+00
1421      4.473e+01      0.455625    1.1608e+00
1422      4.476e+01      0.455000    1.1763e+00
1423      4.479e+01      0.454375    1.1561e+00
1424      4.482e+01      0.453750    1.1732e+00
1425      4.486e+01      0.453125    1.1517e+00
1426      4.489e+01      0.452500    1.1739e+00
1427      4.492e+01      0.451844    1.1506e+00
1428      4.495e+01      0.451219    1.1772e+00
1429      4.498e+01      0.450594    1.1473e+00
1430      4.501e+01      0.449969    1.1675e+00
1431      4.505e+01      0.449344    1.1527e+00
1432      4.508e+01      0.448688    1.1669e+00
1433      4.511e+01      0.448063    1.1577e+00
1434      4.514e+01      0.447438    1.1625e+00
1435      4.517e+01      0.446813    1.1571e+00
1436      4.520e+01      0.446156    1.1527e+00
1437      4.523e+01      0.445531    1.1600e+00
1438      4.527e+01      0.444906    1.1527e+00
1439      4.530e+01      0.444281    1.1614e+00
1440      4.533e+01      0.443656    1.1519e+00
1441      4.536e+01      0.443031    1.1609e+00
1442      4.539e+01      0.442375    1.1417e+00
1443      4.542e+01      0.441750    1.1597e+00
1444      4.545e+01      0.441125    1.1394e+00
1445      4.549e+01      0.440500    1.1634e+00
1446      4.552e+01      0.439875    1.1340e+00
1447      4.555e+01      0.439250    1.1613e+00
1448      4.558e+01      0.438594    1.1320e+00
1449      4.561e+01      0.437969    1.1604e+00
1450      4.564e+01      0.437344    1.1299e+00
1451      4.568e+01      0.436719    1.1561e+00
1452      4.571e+01      0.436063    1.1393e+00
1453      4.574e+01      0.435438    1.1512e+00
1454      4.577e+01      0.434813    1.1358e+00
1455      4.580e+01      0.434188    1.1405e+00
1456      4.583e+01      0.433563    1.1395e+00
1457      4.586e+01      0.432938    1.1440e+00
1458      4.590e+01      0.432281    1.1411e+00
1459      4.593e+01      0.431656    1.1396e+00
1460      4.596e+01      0.431031    1.1414e+00
1461      4.599e+01      0.430406    1.1323e+00
1462      4.602e+01      0.429781    1.1406e+00
1463      4.605e+01      0.429156    1.1325e+00
1464      4.608e+01      0.428500    1.1423e+00
1465      4.612e+01      0.427875    1.1216e+00
1466      4.615e+01      0.427250    1.1457e+00
1467      4.618e+01      0.426625    1.1192e+00
1468      4.621e+01      0.425969    1.1415e+00
1469      4.624e+01      0.425344    1.1152e+00
1470      4.627e+01      0.424719    1.1429e+00
1471      4.631e+01      0.424094    1.1186e+00
1472      4.634e+01      0.423469    1.1379e+00
1473      4.637e+01      0.422844    1.1191e+00
1474      4.640e+01      0.422188    1.1356e+00
1475      4.643e+01      0.421563    1.1184e+00
1476      4.646e+01      0.420938    1.1265e+00
1477      4.649e+01      0.420313    1.1238e+00
1478      4.653e+01      0.419688    1.1267e+00
1479      4.656e+01      0.419063    1.1179e+00
1480      4.659e+01      0.418406    1.1180e+00
1481      4.662e+01      0.417781    1.1176e+00
1482      4.665e+01      0.417156    1.1196e+00
1483      4.668e+01      0.416531    1.1218e+00
1484      4.671e+01      0.415875    1.1091e+00
1485      4.675e+01      0.415250    1.1281e+00
1486      4.678e+01      0.414625    1.1030e+00
1487      4.681e+01      0.414000    1.1283e+00
1488      4.684e+01      0.413375    1.0988e+00
1489      4.687e+01      0.412750    1.1284e+00
1490      4.690e+01      0.412094    1.0970e+00
1491      4.694e+01      0.411469    1.1228e+00
1492      4.697e+01      0.410844    1.0993e+00
1493      4.700e+01      0.410219    1.1188e+00
1494      4.703e+01      0.409594    1.0986e+00
1495      4.706e+01      0.408969    1.1195e+00
1496      4.709e+01      0.408313    1.1066e+00
1497      4.712e+01      0.407688    1.1146e+00
1498      4.716e+01      0.407063    1.0933e+00
1499      4.719e+01      0.406438    1.1112e+00
1500      4.722e+01      0.405781    1.1003e+00
1501      4.725e+01      0.405188    1.1055e+00
1502      4.728e+01      0.404531    1.0965e+00
1503      4.731e+01      0.403906    1.1042e+00
1504      4.734e+01      0.403281    1.1023e+00
1505      4.738e+01      0.402656    1.0900e+00
1506      4.741e+01      0.402000    1.1054e+00
1507      4.744e+01      0.401375    1.0858e+00
1508      4.747e+01      0.400750    1.1049e+00
1509      4.750e+01      0.400125    1.0776e+00
1510      4.753e+01      0.399500    1.1062e+00
1511      4.757e+01      0.398875    1.0796e+00
1512      4.760e+01      0.398219    1.1005e+00
1513      4.763e+01      0.397594    1.0766e+00
1514      4.766e+01      0.396969    1.1015e+00
1515      4.769e+01      0.396344    1.0806e+00
1516      4.772e+01      0.395719    1.0951e+00
1517      4.775e+01      0.395063    1.0752e+00
1518      4.779e+01      0.394438    1.0971e+00
1519      4.782e+01      0.393813    1.0732e+00
1520      4.785e+01      0.393188    1.0939e+00
1521      4.788e+01      0.392563    1.0729e+00
1522      4.791e+01      0.391906    1.0895e+00
1523      4.794e+01      0.391281    1.0773e+00
1524      4.797e+01      0.390656    1.0806e+00
1525      4.801e+01      0.390031    1.0825e+00
1526      4.804e+01      0.389406    1.0687e+00
1527      4.807e+01      0.388781    1.0825e+00
1528      4.810e+01      0.388125    1.0652e+00
1529      4.813e+01      0.387500    1.0868e+00
1530      4.816e+01      0.386875    1.0573e+00
1531      4.820e+01      0.386250    1.0687e+00
1532      4.823e+01      0.385625    1.0594e+00
1533      4.826e+01      0.385000    1.0800e+00
1534      4.829e+01      0.384344    1.0559e+00
1535      4.832e+01      0.383719    1.0771e+00
1536      4.835e+01      0.383094    1.0569e+00
1537      4.838e+01      0.382469    1.0744e+00
1538      4.842e+01      0.381813    1.0482e+00
1539      4.845e+01      0.381188    1.0761e+00
1540      4.848e+01      0.380563    1.0434e+00
1541      4.851e+01      0.379938    1.0737e+00
1542      4.854e+01      0.379313    1.0461e+00
1543      4.857e+01      0.378688    1.0694e+00
1544      4.860e+01      0.378031    1.0526e+00
1545      4.864e+01      0.377406    1.0556e+00
1546      4.867e+01      0.376781    1.0559e+00
1547      4.870e+01      0.376156    1.0476e+00
1548      4.873e+01      0.375531    1.0587e+00
1549      4.876e+01      0.374906    1.0391e+00
1550      4.879e+01      0.374250    1.0573e+00
1551      4.883e+01      0.373625    1.0401e+00
1552      4.886e+01      0.373000    1.0545e+00
1553      4.889e+01      0.372344    1.0349e+00
1554      4.892e+01      0.371750    1.0543e+00
1555      4.895e+01      0.371094    1.0334e+00
1556      4.898e+01      0.370469    1.0500e+00
1557      4.901e+01      0.369844    1.0203e+00
1558      4.905e+01      0.369219    1.0520e+00
1559      4.908e+01      0.368594    1.0175e+00
1560      4.911e+01      0.367938    1.0525e+00
1561      4.914e+01      0.367313    1.0166e+00
1562      4.917e+01      0.366688    1.0484e+00
1563      4.920e+01      0.366063    1.0178e+00
1564      4.923e+01      0.365438    1.0414e+00
1565      4.927e+01      0.364813    1.0221e+00
1566      4.930e+01      0.364156    1.0297e+00
1567      4.933e+01      0.363531    1.0257e+00
1568      4.936e+01      0.362906    1.0212e+00
1569      4.939e+01      0.362250    1.0267e+00
1570      4.942e+01      0.361656    1.0137e+00
1571      4.946e+01      0.361000    1.0229e+00
1572      4.949e+01      0.360375    1.0100e+00
1573      4.952e+01      0.359750    1.0238e+00
1574      4.955e+01      0.359125    1.0077e+00
1575      4.958e+01      0.358500    1.0202e+00
1576      4.961e+01      0.357844    9.9855e-01
1577      4.964e+01      0.357219    1.0186e+00
1578      4.968e+01      0.356594    9.9411e-01
1579      4.971e+01      0.355969    1.0267e+00
1580      4.974e+01      0.355344    9.8648e-01
1581      4.977e+01      0.354719    1.0244e+00
1582      4.980e+01      0.354063    9.7234e-01
1583      4.983e+01      0.353438    1.0165e+00
1584      4.986e+01      0.352813    9.8147e-01
1585      4.990e+01      0.352156    1.0122e+00
1586      4.993e+01      0.351563    9.8915e-01
1587      4.996e+01      0.350906    9.9944e-01
1588      4.999e+01      0.350281    9.9277e-01
1589      5.002e+01      0.349656    9.9084e-01
1590      5.005e+01      0.349031    9.9325e-01
1591      5.009e+01      0.348406    9.8855e-01
1592      5.012e+01      0.347750    9.9071e-01
1593      5.015e+01      0.347125    9.8001e-01
1594      5.018e+01      0.346500    9.8908e-01
1595      5.021e+01      0.345875    9.6960e-01
1596      5.024e+01      0.345250    9.7998e-01
1597      5.027e+01      0.344625    9.7178e-01
1598      5.031e+01      0.343969    9.9057e-01
1599      5.034e+01      0.343344    9.5743e-01
1600      5.037e+01      0.342719    9.8734e-01
1601      5.040e+01      0.342063    9.4451e-01
1602      5.043e+01      0.341469    9.8672e-01
1603      5.046e+01      0.340813    9.3907e-01
1604      5.049e+01      0.340188    9.8386e-01
1605      5.053e+01      0.339563    9.4459e-01
1606      5.056e+01      0.338938    9.6951e-01
1607      5.059e+01      0.338281    9.4577e-01
1608      5.062e+01      0.337656    9.6018e-01
1609      5.065e+01      0.337031    9.4674e-01
1610      5.068e+01      0.336406    9.5065e-01
1611      5.072e+01      0.335781    9.5696e-01
1612      5.075e+01      0.335156    9.4980e-01
1613      5.078e+01      0.334531    9.3605e-01
1614      5.081e+01      0.333875    9.3550e-01
1615      5.084e+01      0.333250    9.3606e-01
1616      5.087e+01      0.332625    9.3290e-01
1617      5.090e+01      0.331969    9.4473e-01
1618      5.094e+01      0.331375    9.2330e-01
1619      5.097e+01      0.330719    9.3832e-01
1620      5.100e+01      0.330094    9.0076e-01
1621      5.103e+01      0.329469    9.4089e-01
1622      5.106e+01      0.328844    8.9864e-01
1623      5.109e+01      0.328188    9.4591e-01
1624      5.112e+01      0.327563    8.9307e-01
1625      5.116e+01      0.326938    9.3287e-01
1626      5.119e+01      0.326313    8.9349e-01
1627      5.122e+01      0.325688    9.2386e-01
1628      5.125e+01      0.325063    8.9871e-01
1629      5.128e+01      0.324438    9.1078e-01
1630      5.131e+01      0.323781    9.0488e-01
1631      5.135e+01      0.323156    9.0469e-01
1632      5.138e+01      0.322531    8.9085e-01
1633      5.141e+01      0.321906    8.8480e-01
1634      5.144e+01      0.321281    8.8170e-01
1635      5.147e+01      0.320625    8.9377e-01
1636      5.150e+01      0.320000    8.8581e-01
1637      5.153e+01      0.319375    8.8618e-01
1638      5.157e+01      0.318750    8.8332e-01
1639      5.160e+01      0.318094    8.6692e-01
1640      5.163e+01      0.317469    8.8474e-01
1641      5.166e+01      0.316844    8.6486e-01
1642      5.169e+01      0.316219    8.9142e-01
1643      5.172e+01      0.315594    8.5021e-01
1644      5.175e+01      0.314969    8.8659e-01
1645      5.179e+01      0.314344    8.3921e-01
1646      5.182e+01      0.313688    8.7978e-01
1647      5.185e+01      0.313063    8.4496e-01
1648      5.188e+01      0.312438    8.6965e-01
1649      5.191e+01      0.311781    8.5543e-01
1650      5.194e+01      0.311188    8.6321e-01
1651      5.198e+01      0.310531    8.4192e-01
1652      5.201e+01      0.309906    8.5716e-01
1653      5.204e+01      0.309281    8.3976e-01
1654      5.207e+01      0.308656    8.5634e-01
1655      5.210e+01      0.308000    8.4161e-01
1656      5.213e+01      0.307375    8.5301e-01
1657      5.216e+01      0.306750    8.3413e-01
1658      5.220e+01      0.306125    8.2810e-01
1659      5.223e+01      0.305500    8.3676e-01
1660      5.226e+01      0.304875    8.2934e-01
1661      5.229e+01      0.304219    8.4834e-01
1662      5.232e+01      0.303594    8.1835e-01
1663      5.235e+01      0.302969    8.4819e-01
1664      5.238e+01      0.302344    8.0888e-01
1665      5.242e+01      0.301688    8.4119e-01
1666      5.245e+01      0.301094    8.0840e-01
1667      5.248e+01      0.300438    8.3608e-01
1668      5.251e+01      0.299813    8.1448e-01
1669      5.254e+01      0.299188    8.2944e-01
1670      5.257e+01      0.298563    8.0939e-01
1671      5.261e+01      0.297906    8.1343e-01
1672      5.264e+01      0.297281    8.0665e-01
1673      5.267e+01      0.296656    8.1989e-01
1674      5.270e+01      0.296031    8.1486e-01
1675      5.273e+01      0.295406    8.2528e-01
1676      5.276e+01      0.294781    7.9600e-01
1677      5.279e+01      0.294125    8.0892e-01
1678      5.283e+01      0.293500    7.9685e-01
1679      5.286e+01      0.292875    8.0617e-01
1680      5.289e+01      0.292250    8.2060e-01
1681      5.292e+01      0.291625    7.9807e-01
1682      5.295e+01      0.291000    8.0830e-01
1683      5.298e+01      0.290344    7.7184e-01
1684      5.301e+01      0.289719    8.0273e-01
1685      5.305e+01      0.289094    7.8141e-01
1686      5.308e+01      0.288469    8.0177e-01
1687      5.311e+01      0.287813    7.9320e-01
1688      5.314e+01      0.287188    8.0144e-01
1689      5.317e+01      0.286563    7.7848e-01
1690      5.320e+01      0.285938    7.9633e-01
1691      5.324e+01      0.285313    7.7313e-01
1692      5.327e+01      0.284688    7.9887e-01
1693      5.330e+01      0.284031    7.7960e-01
1694      5.333e+01      0.283406    8.0022e-01
1695      5.336e+01      0.282781    7.6676e-01
1696      5.339e+01      0.282156    7.8425e-01
1697      5.342e+01      0.281531    7.6233e-01
1698      5.346e+01      0.280906    7.8738e-01
1699      5.349e+01      0.280250    7.7717e-01
1700      5.352e+01      0.279625    7.7728e-01
1701      5.355e+01      0.279000    7.7976e-01
1702      5.358e+01      0.278375    7.5754e-01
1703      5.361e+01      0.277719    7.7363e-01
1704      5.364e+01      0.277094    7.5720e-01
1705      5.368e+01      0.276469    7.7356e-01
1706      5.371e+01      0.275844    7.5171e-01
1707      5.374e+01      0.275219    7.6897e-01
1708      5.377e+01      0.274594    7.4452e-01
1709      5.380e+01      0.273938    7.5473e-01
1710      5.383e+01      0.273313    7.3777e-01
1711      5.387e+01      0.272688    7.5826e-01
1712      5.390e+01      0.272063    7.4035e-01
1713      5.393e+01      0.271438    7.5501e-01
1714      5.396e+01      0.270813    7.2760e-01
1715      5.399e+01      0.270156    7.4078e-01
1716      5.402e+01      0.269531    7.1410e-01
1717      5.405e+01      0.268906    7.5197e-01
1718      5.409e+01      0.268281    7.0948e-01
1719      5.412e+01      0.267625    7.2671e-01
1720      5.415e+01      0.267000    7.0992e-01
1721      5.418e+01      0.266375    7.1534e-01
1722      5.421e+01      0.265750    7.0134e-01
1723      5.424e+01      0.265125    7.0223e-01
1724      5.427e+01      0.264500    7.0575e-01
1725      5.431e+01      0.263844    6.8920e-01
1726      5.434e+01      0.263219    7.0310e-01
1727      5.437e+01      0.262594    6.7520e-01
1728      5.440e+01      0.261969    6.8910e-01
1729      5.443e+01      0.261344    6.6954e-01
1730      5.446e+01      0.260719    6.7252e-01
1731      5.450e+01      0.260063    6.6548e-01
1732      5.453e+01      0.259438    6.7333e-01
1733      5.456e+01      0.258813    6.3815e-01
1734      5.459e+01      0.258188    5.7541e-01
1735      5.462e+01      0.257563    5.8242e-01
1736      5.465e+01      0.256906    6.3943e-01
1737      5.468e+01      0.256281    5.9927e-01
1738      5.472e+01      0.255656    6.2902e-01
1739      5.475e+01      0.255031    5.9087e-01
1740      5.478e+01      0.254406    6.0469e-01
1741      5.481e+01      0.253750    5.8696e-01
1742      5.484e+01      0.253125    5.8032e-01
1743      5.487e+01      0.252500    5.7903e-01
1744      5.490e+01      0.251875    5.6871e-01
1745      5.494e+01      0.251250    5.6127e-01
1746      5.497e+01      0.250625    5.3696e-01
1747      5.500e+01      0.249969    5.2994e-01
1748      5.503e+01      0.249344    5.0394e-01
1749      5.506e+01      0.248719    5.1481e-01
1750      5.509e+01      0.248094    5.0165e-01
1751      5.513e+01      0.247469    4.9674e-01
1752      5.516e+01      0.246813    4.7100e-01
1753      5.519e+01      0.246188    4.6803e-01
1754      5.522e+01      0.245563    4.2906e-01
1755      5.525e+01      0.244938    4.5678e-01
1756      5.528e+01      0.244313    4.0582e-01
1757      5.531e+01      0.243656    4.3996e-01
1758      5.535e+01      0.243031    3.7653e-01
1759      5.538e+01      0.242406    3.8970e-01
1760      5.541e+01      0.241781    3.3911e-01
1761      5.544e+01      0.241156    3.5062e-01
1762      5.547e+01      0.240531    3.3094e-01
1763      5.550e+01      0.239875    3.2969e-01
1764      5.553e+01      0.239250    3.0412e-01
1765      5.557e+01      0.238625    2.7107e-01
1766      5.560e+01      0.238000    2.5691e-01
1767      5.563e+01      0.237375    2.4413e-01
1768      5.566e+01      0.236719    2.1933e-01
1769      5.569e+01      0.236094    2.2022e-01
1770      5.572e+01      0.235469    2.0290e-01
1771      5.576e+01      0.234844    1.7601e-01
1772      5.579e+01      0.234188    1.5497e-01
1773      5.582e+01      0.233594    1.1322e-01
1774      5.585e+01      0.232938    1.2751e-01
1775      5.588e+01      0.232313    8.1418e-02
1776      5.591e+01      0.231688    1.1357e-01
1777      5.594e+01      0.231063    4.4932e-02
1778      5.598e+01      0.230438    6.9775e-02
1779      5.601e+01      0.229781    4.9729e-03
1780      5.604e+01      0.229156    1.9468e-02
1781      5.607e+01      0.228531   -2.3163e-02
1782      5.610e+01      0.227906   -6.1408e-03
1783      5.613e+01      0.227281   -3.6067e-02
1784      5.616e+01      0.226625   -6.6901e-02
1785      5.620e+01      0.226000   -1.1276e-01
1786      5.623e+01      0.225375   -1.1324e-01
1787      5.626e+01      0.224750   -1.1706e-01
1788      5.629e+01      0.224094   -1.1298e-01
1789      5.632e+01      0.223500   -1.4085e-01
1790      5.635e+01      0.222844   -1.4662e-01
1791      5.639e+01      0.222219   -1.5805e-01
1792      5.642e+01      0.221594   -1.7797e-01
1793      5.645e+01      0.220969   -1.6573e-01
1794      5.648e+01      0.220344   -2.0200e-01
1795      5.651e+01      0.219688   -1.5574e-01
1796      5.654e+01      0.219063   -2.1936e-01
1797      5.657e+01      0.218438   -1.8870e-01
1798      5.661e+01      0.217813   -2.5078e-01
1799      5.664e+01      0.217188   -2.1527e-01
1800      5.667e+01      0.216531   -2.4203e-01
1801      5.670e+01      0.215906   -2.0570e-01
1802      5.673e+01      0.215281   -2.3715e-01
1803      5.676e+01      0.214656   -2.1647e-01
1804      5.679e+01      0.214000   -2.3666e-01
1805      5.683e+01      0.213406   -2.3795e-01
1806      5.686e+01      0.212750   -2.3375e-01
1807      5.689e+01      0.212125   -2.1547e-01
1808      5.692e+01      0.211500   -2.2333e-01
1809      5.695e+01      0.210875   -2.1321e-01
1810      5.698e+01      0.210250   -2.3493e-01
1811      5.702e+01      0.209594   -2.3482e-01
1812      5.705e+01      0.208969   -2.0749e-01
1813      5.708e+01      0.208344   -2.0638e-01
1814      5.711e+01      0.207719   -1.6857e-01
1815      5.714e+01      0.207094   -1.9114e-01
1816      5.717e+01      0.206438   -1.5907e-01
1817      5.720e+01      0.205813   -1.8700e-01
1818      5.724e+01      0.205188   -1.5688e-01
1819      5.727e+01      0.204563   -1.5583e-01
1820      5.730e+01      0.203906   -1.0347e-01
1821      5.733e+01      0.203313   -1.4306e-01
1822      5.736e+01      0.202656   -9.9336e-02
1823      5.739e+01      0.202031   -1.2753e-01
1824      5.742e+01      0.201406   -1.0098e-01
1825      5.746e+01      0.200781   -8.8218e-02
1826      5.749e+01      0.200125   -6.8626e-02
1827      5.752e+01      0.199500   -6.2735e-02
1828      5.755e+01      0.198875   -4.5690e-02
1829      5.758e+01      0.198250   -6.1095e-02
1830      5.761e+01      0.197625   -3.6621e-02
1831      5.765e+01      0.197000   -3.0575e-02
1832      5.768e+01      0.196344   -1.0569e-02
1833      5.771e+01      0.195719    1.3731e-02
1834      5.774e+01      0.195094   -5.1453e-04
1835      5.777e+01      0.194469    2.2674e-02
1836      5.780e+01      0.193813   -4.4154e-02
1837      5.783e+01      0.193219    3.4508e-02
1838      5.787e+01      0.192563    1.8771e-02
1839      5.790e+01      0.191938    7.7067e-02
1840      5.793e+01      0.191313    3.8308e-02
1841      5.796e+01      0.190688    7.6466e-02
1842      5.799e+01      0.190031    5.0724e-02
1843      5.802e+01      0.189406    8.3217e-02
1844      5.805e+01      0.188781    7.4451e-02
1845      5.809e+01      0.188156    1.0912e-01
1846      5.812e+01      0.187531    9.9187e-02
1847      5.815e+01      0.186906    1.2039e-01
1848      5.818e+01      0.186250    9.2452e-02
1849      5.821e+01      0.185625    1.1042e-01
1850      5.824e+01      0.185000    1.0498e-01
1851      5.828e+01      0.184375    1.3057e-01
1852      5.831e+01      0.183719    1.3925e-01
1853      5.834e+01      0.183125    1.3679e-01
1854      5.837e+01      0.182469    1.4919e-01
1855      5.840e+01      0.181844    1.2485e-01
1856      5.843e+01      0.181219    1.5724e-01
1857      5.846e+01      0.180594    1.3034e-01
1858      5.850e+01      0.179938    1.7540e-01
1859      5.853e+01      0.179313    1.4484e-01
1860      5.856e+01      0.178688    1.7854e-01
1861      5.859e+01      0.178063    1.3317e-01
1862      5.862e+01      0.177438    1.6135e-01
1863      5.865e+01      0.176813    1.5933e-01
1864      5.868e+01      0.176156    1.8180e-01
1865      5.872e+01      0.175531    1.7200e-01
1866      5.875e+01      0.174906    1.9009e-01
1867      5.878e+01      0.174281    1.6121e-01
1868      5.881e+01      0.173625    1.7532e-01
